Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
4.497,4497, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 506.1625  , 506.1     , 36945.395 , 35000.484 , 0         , 25.041199 , 5497.7637 , -20.25    , 1.1800001 , 1.212     , 1008.9405 , 347.59027 , 341.95187 , 341.70312 , 342.28354 , 307.9557  , 137.19382 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 5         , 103       , 107.25    , 334.4893  , 68.291016 , 0         , 6.25      , 0         , 8.59375   , 2567.8823 , -20.5     , 17        , 5.098039  
4.598,4598, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 510.1     , 510.0375  , 36945.395 , 35000.484 , 0         , 25.041199 , 5537.564  , -20.25    , 1.1520001 , 1.1800001 , 1008.9405 , 344.27356 , 336.23056 , 335.65015 , 336.89392 , 301.73688 , 133.44235 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 5         , 103       , 107.625   , 334.9039  , 68.47046  , 0         , 6.25      , 0         , 8.59375   , 2565.8826 , -20.5     , 17        , 5.098039  
4.696,4696, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 513.225   , 513.1625  , 37189.504 , 35000.484 , 0         , 25.041199 , 5564.0977 , -20.25    , 1.1320001 , 1.1600001 , 1008.9405 , 342.86398 , 333.32846 , 332.83096 , 333.82596 , 299.33228 , 132.8277  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 5         , 102       , 107.625   , 334.9039  , 68.6499   , 0         , 6.25      , 0         , 8.59375   , 2559.8828 , -20.5     , 17        , 5.098039  
4.796,4796, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 515.7875  , 515.6625  , 37194.812 , 35000.484 , 0         , 25.041199 , 5564.0977 , -20.25    , 1.12      , 1.144     , 1008.85754, 341.86896 , 331.42136 , 330.84094 , 332.0847  , 297.92267 , 131.40765 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 5         , 102       , 108.375   , 331.33844 , 68.829346 , 0         , 6.25      , 0         , 8.59375   , 2550.8833 , -20.5     , 17        , 5.098039  
4.896,4896, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 517.85    , 517.725   , 37385.855 , 35000.484 , 0         , 25.041199 , 5593.2847 , -20.25    , 1.1120001 , 1.128     , 1008.85754, 340.79105 , 330.2605  , 329.763   , 330.84094 , 297.92267 , 130.51747 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 5         , 102       , 108.375   , 332.25052 , 69.00879  , 0         , 6.25      , 0         , 8.59375   , 2544.8835 , -20.5     , 17        , 5.098039  
4.997,4997, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 519.475   , 519.4125  , 37444.227 , 35000.484 , 0         , 25.041199 , 5587.978  , -20.25    , 1.0960001 , 1.12      , 1008.7746 , 339.1327  , 328.27048 , 327.52423 , 329.09967 , 297.5081  , 129.62729 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 102       , 108.375   , 333.0797  , 69.18823  , 0         , 6.25      , 0         , 7.8125    , 2542.8835 , -20.5     , 17        , 5.098039  
5.097,5097, 30        , 24.75     , 100       , 100       , 0         , 4         , 4         , 4         , 520.6625  , 520.6     , 37444.227 , 35000.484 , 0         , 24.989319 , 5603.898  , -20.25    , 1.1960001 , 1.212     , 1008.7746 , 339.1327  , 398.58456 , 398.4187  , 398.7504  , 401.48666 , 204.80518 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99316406, 0.99316406, 132.34375 , 4         , 102       , 90        , 723.3725  , 69.367676 , 0         , 7.03125   , 0         , 8.59375   , 2533.884  , 9.5       , 17        , 12.941176 
5.196,5196, 30        , 24.75     , 279.46875 , 279.46875 , 0         , 4         , 4         , 4         , 521.5375  , 521.475   , 30556.104 , 50411.203 , 38.838196 , 27.47345  , 5553.4844 , 9.75      , 3.7400002 , 3.8400002 , 1008.85754, 627.1882  , 650.32214 , 649.1613  , 651.48303 , 590.207   , 294.43793 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9042969 , 0.9042969 , 175.78125 , 4         , 101       , 90.75     , 509.19653 , 69.54712  , 0         , 7.03125   , 0         , 8.59375   , 2827.8706 , 12        , 17        , 8.235294  
5.296,5296, 30        , 24.75     , 264.375   , 264.375   , 0         , 0.8466797 , 0.8017578 , 4         , 484.475   , 484.4125  , 54319.6   , 60175.57  , 16.595459 , 27.256775 , 5073.226  , 13.875    , 1.996     , 2.056     , 1008.9405 , 549.49445 , 545.4315  , 546.84106 , 544.0219  , 472.71283 , 233.63008 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9921875 , 0.9921875 , 134.90625 , 4         , 101       , 105.375   , 328.51923 , 69.72656  , 0         , 7.03125   , 0         , 8.59375   , 3121.8572 , 16.5      , 17        , 5.490196  
5.396,5396, 30        , 24.75     , 119.84375 , 119.84375 , 0         , 0.8046875 , 0.79589844, 4         , 505.725   , 505.6625  , 57790.2   , 52809.84  , 5.7800293 , 26.33667  , 4752.1694 , -3.75     , 1.248     , 1.2360001 , 1009.0234 , 411.68552 , 403.0621  , 402.73044 , 403.47668 , 335.8989  , 165.67961 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99609375, 0.99609375, 81.15625  , 4         , 101       , 124.875   , 253.06429 , 69.906006 , 0         , 7.03125   , 0         , 8.59375   , 3240.8516 , 0         , 17        , 5.882353  
5.496,5496, 30        , 24.75     , 73.8125   , 73.8125   , 0         , 0.9042969 , 0.9111328 , 4         , 520.2875  , 520.1     , 55365.027 , 47237.78  , 0         , 26.202393 , 4720.329  , 7.875     , 0.772     , 0.78800005, 1008.9405 , 310.60904 , 317.15955 , 316.33035 , 317.9887  , 266.7457  , 122.12434 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 66.78125  , 4         , 101       , 121.5     , 282.33417 , 70.08545  , 0         , 7.03125   , 0         , 8.59375   , 3260.8508 , 8.5       , 17        , 6.27451   
5.597,5597, 30        , 24.75     , 58.0625   , 58.0625   , 0         , 0.9189453 , 0.91015625, 4         , 524.85    , 524.2875  , 47261.664 , 45534.324 , 4.434204  , 26.35498  , 4892.7974 , 0.375     , 0.78400004, 0.81200004, 1008.85754, 292.28427 , 307.5411  , 307.5411  , 307.62402 , 263.34607 , 115.63873 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.4375   , 4         , 101       , 117.75    , 300.74188 , 70.26489  , 0         , 7.03125   , 0         , 8.59375   , 3262.8506 , 1.5       , 17        , 6.666667  
5.696,5696, 30        , 24.75     , 63.625    , 63.625    , 0         , 0.93359375, 0.9296875 , 4         , 529.475   , 529.1     , 39545.69  , 46163.17  , 12.966919 , 26.50299  , 5091.7993 , 1.5       , 0.85200006, 0.87200004, 1008.9405 , 296.76184 , 307.12653 , 306.21442 , 308.0386  , 261.27313 , 117.8006  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 61        , 4         , 101       , 115.125   , 303.64398 , 70.444336 , 0         , 7.03125   , -3.90625  , 8.59375   , 3273.85   , -2.5      , 17        , 6.666667  
5.797,5797, 30        , 24.75     , 57.5      , 57.5      , 0         , 0.9716797 , 0.9716797 , 4         , 532.725   , 532.2875  , 38792.137 , 45032.84  , 12.568665 , 26.504517 , 5221.814  , -4.875    , 0.84000003, 0.85200006, 1009.0234 , 303.14648 , 307.29236 , 306.54608 , 308.12152 , 262.51688 , 119.729324, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 57.53125  , 4         , 101       , 113.25    , 307.0436  , 70.62378  , -3.125    , 7.03125   , -3.125    , 8.59375   , 3275.85   , -4.5      , 17        , 6.666667  
5.896,5896, 30        , 24.75     , 57.21875  , 57.21875  , 0         , 1.0224609 , 1.0253906 , 4         , 536.6625  , 536.2875  , 41036.88  , 45990.703 , 10.627747 , 26.538086 , 5269.5747 , -4.5      , 0.82400006, 0.84800005, 1008.9405 , 305.38525 , 304.3073  , 302.98065 , 305.71692 , 259.86353 , 119.241844, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 57.125    , 4         , 100       , 114       , 301.57104 , 70.80322  , -3.125    , 7.03125   , 0         , 8.59375   , 3275.85   , -5.5      , 17        , 6.27451   
5.996,5996, 30        , 24.75     , 1023.96875, 53.59375  , 0         , 1.0302734 , 1.0253906 , 5         , 540.7875  , 540.4125  , 45011.613 , 39901.242 , 0.42266846, 26.269531 , 5282.8413 , -7.125    , 0.79600006, 0.82000005, 1008.85754, 306.29733 , 303.8098  , 304.63898 , 302.98065 , 261.1073  , 118.6272  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 41.21875  , 4         , 100       , 123       , 267.8236  , 70.982666 , 0         , 7.03125   , 0         , 8.59375   , 3253.851  , -10       , 17        , 5.098039  
6.098,6098, 30        , 24.75     , 1023.96875, 44.53125  , 0         , 1.1103516 , 0.99609375, 5         , 544.5375  , 544.225   , 41482.645 , 35555.035 , 0         , 25.888062 , 5338.562  , -9        , 0.93200004, 0.78400004, 1008.9405 , 295.93265 , 291.3722  , 290.62592 , 292.11844 , 244.52379 , 108.62326 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 15.5      , 4         , 100       , 124.875   , 239.21706 , 71.16211  , 0         , 7.03125   , 0         , 8.59375   , 3217.8528 , -12.5     , 17        , 4.3137255 
6.197,6197, 30        , 24.75     , 1023.96875, 35.46875  , 0         , 1.1855469 , 1.1738281 , 5         , 547.475   , 547.1625  , 37491.99  , 35000.484 , 0         , 25.280762 , 5426.123  , -20.25    , 0.864     , 0.88000005, 1008.85754, 267.57486 , 268.65277 , 266.7457  , 270.6428  , 224.29192 , 96.6694   , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 1         , 1.8125    , 4         , 100       , 124.875   , 227.60861 , 71.34155  , 0         , 6.25      , 0         , 8.59375   , 3192.8538 , -20.5     , 17        , 10.588236 
6.297,6297, 30        , 24.75     , 1023.96875, 26.40625  , 0         , 2.1513672 , 1.6660156 , 5         , 547.9125  , 547.725   , 37056.836 , 35000.484 , 0         , 25.280762 , 5508.377  , -20.25    , 1.1320001 , 1.148     , 1008.7746 , 282.99753 , 333.66013 , 334.24054 , 333.16263 , 304.63898 , 145.20546 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 99        , 94.125    , 416.82642 , 71.520996 , 0         , 7.03125   , 0         , 8.59375   , 3191.854  , -20.5     , 17        , 9.019608  
6.397,6397, 30        , 24.75     , 1023.96875, 17.34375  , 0         , 4         , 4         , 5         , 544.725   , 544.5375  , 37194.812 , 35000.484 , 0         , 25.280762 , 5561.4443 , -20.25    , 1.5840001 , 1.58      , 1008.6917 , 390.45862 , 415.00223 , 414.33887 , 415.66556 , 362.59833 , 174.00916 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 99        , 94.125    , 389.2978  , 71.70044  , 0         , 7.03125   , 0         , 8.59375   , 3197.8535 , -20.5     , 17        , 8.235294  
6.497,6497, 30        , 24.75     , 1023.96875, 8.28125   , 0         , 4         , 4         , 5         , 548.0375  , 547.85    , 37444.227 , 35000.484 , 0         , 25.280762 , 5601.2446 , -20.25    , 1.628     , 1.6960001 , 1008.6917 , 399.49664 , 427.93735 , 429.67862 , 426.19608 , 369.4805  , 182.52946 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 99        , 93.75     , 398.99915 , 71.87988  , 0         , 7.03125   , 0         , 8.59375   , 3203.8533 , -20.5     , 17        , 8.235294  
6.598,6598, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 553.0375  , 552.9125  , 37688.336 , 35000.484 , 0         , 25.280762 , 5633.085  , -20.25    , 1.628     , 1.636     , 1008.7746 , 410.2759  , 430.59073 , 432.24905 , 428.93237 , 371.8851  , 179.9225  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 99        , 93.75     , 405.05212 , 72.059326 , 0         , 7.03125   , 0         , 8.59375   , 3200.8535 , -20.5     , 17        , 7.8431373 
6.697,6697, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 557.225   , 557.1     , 37916.527 , 35000.484 , 0         , 25.280762 , 5664.9253 , -20.25    , 1.5760001 , 1.5920001 , 1008.85754, 415.8314  , 420.1431  , 418.81644 , 421.5527  , 363.42752 , 175.57758 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 98        , 94.125    , 399.08206 , 72.23877  , 0         , 7.03125   , 0         , 8.59375   , 3193.8538 , -20.5     , 17        , 7.4509807 
6.797,6797, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 561.1     , 560.975   , 37943.06  , 35000.484 , 0         , 25.280762 , 5680.8457 , -20.25    , 1.496     , 1.5000001 , 1008.9405 , 412.26593 , 405.79837 , 404.9692  , 406.62756 , 349.99487 , 168.73166 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 98        , 94.125    , 397.09204 , 72.41821  , 0         , 7.03125   , 0         , 8.59375   , 3187.854  , -20.5     , 17        , 7.4509807 
6.897,6897, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 564.2875  , 564.1625  , 38070.42  , 35000.484 , 0         , 25.280762 , 5699.419  , -20.25    , 1.4480001 , 1.452     , 1009.0234 , 405.13504 , 394.77036 , 393.27783 , 396.34576 , 340.54227 , 164.28076 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 98        , 94.125    , 396.17993 , 72.59766  , 0         , 7.03125   , 0         , 8.59375   , 3174.8547 , -20.5     , 17        , 7.4509807 
6.997,6997, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 566.6625  , 566.6     , 38192.477 , 35000.484 , 0         , 25.280762 , 5715.3394 , -19.875   , 1.4440001 , 1.46      , 1009.0234 , 402.81335 , 394.43866 , 392.03406 , 396.8433  , 342.20062 , 165.67961 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 98        , 94.125    , 391.45364 , 72.7771   , 0         , 7.03125   , 0         , 8.59375   , 3166.855  , -20.5     , 17        , 7.4509807 
7.097,7097, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 568.35    , 568.2875  , 38192.477 , 35000.484 , 0         , 25.280762 , 5728.606  , -20.25    , 1.4280001 , 1.4720001 , 1009.1063 , 404.72046 , 394.35574 , 394.9362  , 393.85825 , 340.95688 , 163.47536 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 97        , 94.125    , 391.95114 , 72.95654  , 0         , 7.03125   , 0         , 8.59375   , 3159.8555 , -20.5     , 17        , 7.4509807 
7.197,7197, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 569.725   , 569.6625  , 38388.824 , 35000.484 , 0         , 25.280762 , 5725.9526 , -20.25    , 1.396     , 1.4440001 , 1009.1063 , 398.91623 , 388.4686  , 389.13196 , 387.88818 , 339.7131  , 160.06299 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 97        , 94.125    , 392.94617 , 73.13599  , 0         , 7.03125   , 0         , 8.59375   , 3146.856  , -20.5     , 17        , 7.4509807 
7.297,7297, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 570.6     , 570.475   , 38441.89  , 35000.484 , 0         , 25.280762 , 5728.606  , -20.25    , 1.4000001 , 1.4120001 , 1009.1063 , 395.4337  , 388.63446 , 388.30276 , 388.96613 , 340.37643 , 160.69884 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 97        , 94.125    , 392.78033 , 73.31543  , 0         , 7.03125   , 0         , 8.59375   , 3141.8562 , -20.5     , 17        , 7.4509807 
7.397,7397, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 570.975   , 570.85    , 38441.89  , 35000.484 , 0         , 25.201416 , 5736.566  , -20.25    , 1.4560001 , 1.4720001 , 1009.0234 , 402.89627 , 400.3258  , 401.32083 , 399.3308  , 350.40945 , 166.99368 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 97        , 94.125    , 392.94617 , 73.49487  , 0         , 7.03125   , 0         , 8.59375   , 3141.8562 , -20.5     , 17        , 7.4509807 
7.497,7497, 30        , 24.75     , 1023.96875, 0         , 0         , 4         , 4         , 5         , 571.1625  , 571.1     , 38813.363 , 35000.484 , 0         , 24.963379 , 5744.5264 , -20.25    , 1.424     , 1.4360001 , 1008.9405 , 399.16498 , 390.95615 , 393.02908 , 388.96613 , 339.1327  , 162.73354 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 0         , 4         , 96        , 94.125    , 392.94617 , 73.67432  , 0         , 7.03125   , 0         , 8.59375   , 3136.8564 , -20.5     , 17        , 7.4509807 
