Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
30.097,30097, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.99609375, 2         , 365.975   , 365.975   , 41774.51  , 42008.008 , 10.743713 , 24.372864 , 5213.854  , -0.75     , 0.97200006, 0.94400007, 1012.423  , 426.19608 , 429.84445 , 429.5957  , 430.0932  , 425.03525 , 153.89531 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 63.4375   , 0         , 0         , 127.875   , 427.85443 , 75.95581  , 6.25      , 0         , 4.6875    , 4.6875    , 682.96875 , -2        , 18        , 1.1764706 
30.198,30198, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9970703 , 1.0039062 , 2         , 365.85    , 365.7875  , 41583.473 , 42172.516 , 11.051941 , 24.34082  , 5213.854  , -2.625    , 0.97200006, 0.96400005, 1012.423  , 429.92737 , 431.5028  , 431.25406 , 431.75156 , 424.12314 , 152.51765 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.09375  , 0         , 0         , 127.875   , 425.94733 , 76.16089  , 6.25      , 0         , 4.6875    , 4.6875    , 682.96875 , -2.5      , 18        , 1.1764706 
30.297,30297, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99316406, 1.0117188 , 2         , 365.7875  , 365.7875  , 41801.047 , 42063.73  , 10.827637 , 24.345398 , 5189.9736 , -2.625    , 0.9480001 , 0.952     , 1012.423  , 427.60568 , 425.94733 , 425.8644  , 426.03024 , 419.23102 , 150.01666 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 61.125    , 0         , 0         , 127.875   , 421.4698  , 76.34033  , 6.25      , 0         , 4.6875    , 4.6875    , 674.9691  , -2.5      , 18        , 1.1764706 
30.398,30398, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9902344 , 1.0166016 , 2         , 365.7875  , 365.725   , 41854.113 , 41846.152 , 10.525513 , 24.368286 , 5189.9736 , -0.75     , 0.92800003, 0.93600005, 1012.423  , 424.04022 , 421.71854 , 421.5527  , 421.9673  , 414.8364  , 148.44826 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.53125  , 0         , 0         , 127.875   , 434.6537  , 76.519775 , 6.25      , 0         , 4.6875    , 4.6875    , 676.969   , 0.5       , 18        , 1.5686275 
30.498,30498, 37.5      , 36        , 1023.96875, 0         , 0         , 0.98828125, 1.0166016 , 2         , 365.725   , 365.725   , 41769.207 , 41716.14  , 10.365295 , 24.380493 , 5219.1606 , 1.875     , 0.90800005, 0.92800003, 1012.423  , 422.38187 , 420.06018 , 419.81143 , 420.39185 , 414.67056 , 148.32109 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 63.5      , 0         , 0         , 127.875   , 432.08322 , 76.69922  , 6.25      , -0.78125  , 4.6875    , 4.6875    , 678.96893 , 1.5       , 18        , 1.1764706 
30.598,30598, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9873047 , 1.0039062 , 2         , 365.5375  , 365.475   , 41769.207 , 42026.582 , 10.791016 , 24.33319  , 5221.814  , -0.375    , 0.93200004, 0.984     , 1012.423  , 430.9224  , 425.53275 , 425.20108 , 425.8644  , 420.80646 , 152.26332 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 63.15625  , 0         , 0         , 127.875   , 427.60568 , 76.87866  , 6.25      , 0         , 4.6875    , 5.46875   , 686.96857 , -2        , 18        , 1.1764706 
30.697,30697, 37.5      , 36        , 1023.96875, 0         , 0         , 0.984375  , 1.0009766 , 2         , 365.2875  , 365.225   , 41854.113 , 41954.94  , 10.623169 , 24.339294 , 5197.934  , -1.875    , 0.91200006, 0.96800005, 1012.423  , 431.66864 , 426.6936  , 426.44482 , 427.02527 , 418.98227 , 150.08025 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 61.84375  , 0         , 0         , 127.875   , 426.77652 , 76.92993  , 6.25      , -0.78125  , 4.6875    , 4.6875    , 685.9686  , -1.5      , 18        , 1.1764706 
30.798,30798, 37.5      , 36        , 1023.96875, 0         , 0         , 0.98535156, 0.9970703 , 2         , 365.225   , 365.225   , 41769.207 , 41753.285 , 10.430908 , 24.354553 , 5219.1606 , -1.125    , 0.88000005, 0.93600005, 1012.423  , 426.77652 , 420.5577  , 420.30893 , 420.88937 , 413.59262 , 147.0494  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.375    , 0         , 0         , 127.875   , 419.6456  , 76.75049  , 6.25      , -0.78125  , 4.6875    , 4.6875    , 696.9681  , -1.5      , 18        , 1.1764706 
30.897,30897, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9873047 , 0.9941406 , 2         , 365.1625  , 365.1625  , 41769.207 , 41461.418 , 10.089111 , 24.382019 , 5219.1606 , -1.875    , 0.86      , 0.92      , 1012.423  , 419.6456  , 414.58765 , 414.33887 , 414.9193  , 407.3738  , 144.40005 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 59.34375  , 0         , 0         , 127.875   , 416.08014 , 76.571045 , 6.25      , -1.5625   , 4.6875    , 4.6875    , 694.9682  , -1.5      , 18        , 1.1764706 
30.998,30998, 37.5      , 36        , 1023.96875, 0         , 0         , 0.98828125, 0.9902344 , 2         , 365.1     , 365.1     , 41726.754 , 41225.266 , 9.783936  , 24.407959 , 5195.281  , 1.5       , 0.804     , 0.864     , 1012.423  , 409.94424 , 410.77344 , 410.35883 , 411.18802 , 404.14    , 143.14955 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.46875  , 0         , 0         , 127.875   , 417.48975 , 76.3916   , 5.46875   , -1.5625   , 4.6875    , 3.90625   , 697.968   , 1         , 18        , 1.1764706 
31.098,31098, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99316406, 0.98828125, 2         , 365.0375  , 365.0375  , 41721.445 , 41135.055 , 9.667969  , 24.41864  , 5189.9736 , 0.75      , 0.91200006, 0.95600003, 1012.423  , 407.3738  , 407.70547 , 406.95923 , 408.53464 , 400.90625 , 141.3904  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60        , 0         , 0         , 127.875   , 416.66058 , 76.21216  , 5.46875   , -1.5625   , 4.6875    , 3.90625   , 694.9682  , 1         , 18        , 1.1764706 
31.198,31198, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99609375, 0.9873047 , 2         , 364.85    , 364.85    , 41535.71  , 41097.906 , 9.707642  , 24.423218 , 5211.2007 , 1.5       , 0.93200004, 0.96400005, 1012.423  , 407.8713  , 412.01718 , 411.51968 , 412.51468 , 407.2909  , 145.18425 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 61.46875  , 0         , 0         , 127.875   , 417.90433 , 76.032715 , 5.46875   , -1.5625   , 4.6875    , 3.90625   , 685.9686  , 0.5       , 18        , 1.1764706 
31.297,31297, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9970703 , 0.99121094, 2         , 364.6625  , 364.725   , 41461.418 , 41535.71  , 10.256958 , 24.371338 , 5208.5474 , 0.375     , 0.984     , 0.99200004, 1012.423  , 413.26096 , 417.07516 , 416.7435  , 417.40683 , 412.1001  , 147.72763 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.71875  , 0         , 0         , 127.875   , 425.94733 , 75.85327  , 5.46875   , -0.78125  , 5.46875   , 4.6875    , 683.9687  , 0         , 18        , 1.1764706 
31.398,31398, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0009766 , 0.99316406, 2         , 364.5375  , 364.5375  , 41599.39  , 41771.86  , 10.487366 , 24.339294 , 5184.667  , 0.75      , 1.0040001 , 1.0040001 , 1012.423  , 417.90433 , 423.79147 , 423.21106 , 424.3719  , 417.8214  , 151.0976  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 64.34375  , 0         , 0         , 127.875   , 436.2291  , 75.67383  , 5.46875   , -0.78125  , 5.46875   , 4.6875    , 677.969   , 1         , 18        , 1.5686275 
31.497,31497, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0058594 , 1.0009766 , 2         , 364.475   , 364.475   , 41604.7   , 41716.14  , 10.394287 , 24.34082  , 5184.667  , 2.625     , 1.0120001 , 0.99600005, 1012.423  , 420.80646 , 421.9673  , 421.5527  , 422.38187 , 417.48975 , 149.508   , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 64.40625  , 0         , 0         , 127.875   , 434.81952 , 75.494385 , 5.46875   , 0         , 6.25      , 4.6875    , 681.96875 , -0.5      , 18        , 1.1764706 
31.598,31598, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0058594 , 1.0087891 , 2         , 364.2875  , 364.2875  , 41519.79  , 42337.027 , 11.245728 , 24.264526 , 5205.894  , -1.875    , 1.0760001 , 1.088     , 1012.5059 , 428.6007  , 433.16116 , 432.4978  , 433.8245  , 428.10318 , 156.29033 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 62.21875  , 0         , 0         , 127.875   , 425.94733 , 75.31494  , 6.25      , 0.78125   , 6.25      , 5.46875   , 690.9684  , -4        , 18        , 1.1764706 
31.698,31698, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0009766 , 1.0166016 , 2         , 364.225   , 364.225   , 41445.496 , 42408.668 , 11.355591 , 24.255371 , 5176.707  , -4.125    , 1.056     , 1.0760001 , 1012.5888 , 429.76154 , 428.93237 , 428.51776 , 429.42987 , 422.54773 , 151.0552  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 59.96875  , 0         , 0         , 127.875   , 422.29895 , 75.1355   , 6.25      , 0         , 6.25      , 5.46875   , 689.9684  , -4        , 18        , 1.1764706 
31.798,31798, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 1.0146484 , 2         , 364.35    , 364.2875  , 41567.55  , 42100.875 , 10.978699 , 24.276733 , 5168.747  , -3        , 1.0320001 , 1.036     , 1012.5059 , 426.85944 , 423.70856 , 423.21106 , 424.20605 , 416.90933 , 148.61781 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 59.90625  , 0         , 0         , 127.875   , 420.1431  , 74.956055 , 6.25      , 0         , 6.25      , 4.6875    , 693.96826 , -3        , 18        , 1.1764706 
31.897,31897, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99609375, 1.0039062 , 2         , 364.4125  , 364.4125  , 41519.79  , 41973.516 , 10.884094 , 24.285889 , 5187.3203 , -2.25     , 1.024     , 1.0320001 , 1012.5059 , 424.53772 , 420.226   , 419.97726 , 420.47476 , 413.9243  , 147.49449 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.53125  , 0         , 0         , 127.875   , 418.236   , 74.77661  , 6.25      , 0         , 5.46875   , 4.6875    , 692.96826 , -1.5      , 18        , 1.1764706 
31.998,31998, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9941406 , 0.99121094, 2         , 364.475   , 364.4125  , 41742.67  , 41753.285 , 10.469055 , 24.310303 , 5184.667  , -1.125    , 1         , 1         , 1012.5888 , 420.9723  , 416.66058 , 416.24597 , 417.07516 , 409.36383 , 145.65054 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.5      , 0         , 0         , 127.875   , 418.236   , 74.59717  , 6.25      , -0.78125  , 5.46875   , 4.6875    , 694.9682  , -1        , 18        , 1.1764706 
32.098,32098, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9902344 , 0.98828125, 2         , 364.4125  , 364.35    , 41854.113 , 41644.5   , 10.23407  , 24.320984 , 5160.7866 , -0.375    , 0.984     , 0.98      , 1012.67175, 418.15308 , 413.5097  , 413.0122  , 414.09012 , 407.2909  , 144.1457  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.53125  , 0         , 0         , 127.875   , 418.81644 , 74.417725 , 6.25      , -0.78125  , 5.46875   , 4.6875    , 694.9682  , 0.5       , 19        , 1.1764706 
32.198,32198, 37.5      , 36        , 1023.96875, 0         , 0         , 0.984375  , 0.99121094, 2         , 364.2875  , 364.2875  , 41870.035 , 41426.92  , 10.012817 , 24.349976 , 5158.1333 , 0.75      , 0.952     , 0.96400005, 1012.5888 , 414.33887 , 410.85635 , 410.69052 , 411.1051  , 403.97418 , 142.45013 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.75     , 0         , 0         , 127.875   , 419.0652  , 74.23828  , 6.25      , -1.5625   , 5.46875   , 3.90625   , 696.9681  , 1         , 19        , 1.1764706 
32.297,32297, 38.25     , 36        , 1023.96875, 0         , 0         , 0.98046875, 0.99121094, 2         , 364.1625  , 364.1625  , 41774.51  , 41225.266 , 9.783936  , 24.372864 , 5179.3604 , 0.375     , 0.92      , 0.96800005, 1012.5059 , 411.35385 , 408.61758 , 408.2859  , 409.03217 , 402.73044 , 142.06862 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 59.34375  , 0         , 0         , 127.875   , 414.5047  , 74.05884  , 6.25      , -0.78125  , 5.46875   , 4.6875    , 701.9679  , -0.5      , 19        , 1.1764706 
32.398,32398, 38.25     , 36        , 1023.96875, 0         , 0         , 0.97753906, 0.9941406 , 2         , 363.9125  , 363.975   , 41774.51  , 41169.547 , 9.725952  , 24.382019 , 5176.707  , -2.25     , 0.91600007, 0.952     , 1012.5059 , 407.70547 , 409.36383 , 409.11508 , 409.6955  , 403.97418 , 142.32297 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 58.375    , 0         , 0         , 127.875   , 419.39685 , 73.879395 , 6.25      , -2.34375  , 5.46875   , 3.90625   , 698.968   , -1        , 19        , 1.1764706 
32.496,32496, 38.25     , 36        , 1023.96875, 0         , 0         , 0.98046875, 0.9970703 , 2         , 363.85    , 363.9125  , 41732.06  , 41262.414 , 9.812927  , 24.37439  , 5155.48   , -1.125    , 0.93600005, 0.9760001 , 1012.5059 , 410.02716 , 413.4268  , 413.26096 , 413.67554 , 408.20297 , 145.90488 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.90625  , 0         , 0         , 127.875   , 421.80145 , 73.69995  , 5.46875   , -1.5625   , 6.25      , 4.6875    , 688.96844 , -0.5      , 19        , 1.1764706 
32.598,32598, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9824219 , 0.9970703 , 2         , 363.85    , 363.85    , 41615.312 , 41535.71  , 10.198975 , 24.346924 , 5158.1333 , 0.375     , 0.96400005, 1.008     , 1012.423  , 414.67056 , 417.15808 , 416.90933 , 417.40683 , 412.1001  , 147.4521  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.375    , 0         , 0         , 127.875   , 426.77652 , 73.52051  , 5.46875   , -1.5625   , 6.25      , 4.6875    , 689.9684  , 0         , 19        , 1.1764706 
32.698,32698, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9873047 , 1.0039062 , 2         , 363.725   , 363.7875  , 41525.098 , 41681.645 , 10.403442 , 24.324036 , 5182.0137 , -0.375    , 0.98      , 1.0400001 , 1012.423  , 418.15308 , 421.5527  , 421.22104 , 421.9673  , 416.49472 , 149.4656  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.25     , 0         , 0         , 127.875   , 422.8794  , 73.341064 , 5.46875   , -0.78125  , 6.25      , 4.6875    , 685.9686  , -1        , 19        , 1.1764706 
32.798,32798, 38.25     , 36        , 1023.96875, 0         , 0         , 0.9902344 , 1.0058594 , 2         , 363.6625  , 363.725   , 41525.098 , 41973.516 , 10.800171 , 24.287415 , 5184.667  , -0.75     , 0.98800004, 1.072     , 1012.423  , 422.8794  , 424.4548  , 424.04022 , 424.86942 , 419.56268 , 150.50415 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 63.1875   , 0         , 0         , 127.875   , 426.77652 , 73.16162  , 5.46875   , -0.78125  , 7.03125   , 5.46875   , 685.9686  , -1        , 19        , 1.1764706 
32.898,32898, 38.25     , 36        , 1023.96875, 0         , 0         , 0.9970703 , 1.0146484 , 2         , 363.6     , 363.6625  , 41610.004 , 42100.875 , 10.894775 , 24.273682 , 5160.7866 , -1.125    , 1         , 1.0840001 , 1012.423  , 426.3619  , 428.269   , 427.93735 , 428.68362 , 422.54773 , 151.58508 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.75     , 0         , 0         , 127.875   , 427.85443 , 72.98218  , 5.46875   , -0.78125  , 7.03125   , 5.46875   , 684.9686  , -1        , 19        , 1.1764706 
32.998,32998, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0058594 , 1.0087891 , 2         , 363.5375  , 363.6     , 41525.098 , 42100.875 , 10.978699 , 24.27063  , 5179.3604 , -1.125    , 1.0120001 , 1.0680001 , 1012.423  , 426.19608 , 424.53772 , 423.9573  , 425.20108 , 418.236   , 149.82591 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 61.59375  , 0         , 0         , 127.875   , 424.28897 , 72.802734 , 5.46875   , 0         , 7.03125   , 5.46875   , 691.9683  , -1        , 19        , 1.1764706 
33.096,33096, 38.25     , 36        , 1023.96875, 0         , 0         , 1.0117188 , 0.99902344, 2         , 363.475   , 363.5375  , 41525.098 , 41862.074 , 10.751343 , 24.298096 , 5174.0537 , -0.75     , 0.99600005, 1.036     , 1012.5059 , 421.71854 , 420.1431  , 419.97726 , 420.39185 , 413.34387 , 146.34998 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.46875  , 0         , 0         , 127.875   , 422.13312 , 72.62329  , 6.25      , -0.78125  , 6.25      , 4.6875    , 699.96796 , -1        , 19        , 1.1764706 
33.198,33198, 38.25     , 36        , 1023.96875, 0         , 0         , 1.0146484 , 0.9873047 , 2         , 363.4125  , 363.475   , 41556.938 , 41957.594 , 10.6414795, 24.298096 , 5168.747  , -1.875    , 0.99200004, 1.008     , 1012.5888 , 417.15808 , 416.4118  , 416.16306 , 416.66058 , 410.02716 , 144.44244 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 58.78125  , 0         , 0         , 127.875   , 415.9143  , 72.44385  , 6.25      , 0         , 6.25      , 5.46875   , 709.9675  , -2.5      , 19        , 1.1764706 
33.298,33298, 38.25     , 36        , 1023.96875, 0         , 0         , 1.0117188 , 0.9824219 , 2         , 363.35    , 363.4125  , 41673.684 , 41734.71  , 10.35614  , 24.320984 , 5142.2134 , -3        , 0.98800004, 1         , 1012.5059 , 408.45172 , 415.25098 , 414.9193  , 415.58264 , 409.2809  , 145.31143 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 58.1875   , 0         , 0         , 127.875   , 415.66556 , 72.264404 , 6.25      , 0         , 6.25      , 5.46875   , 704.9677  , -3.5      , 19        , 1.1764706 
33.398,33398, 38.25     , 36        , 1023.96875, 0         , 0         , 1.0058594 , 0.9824219 , 2         , 363.475   , 363.5375  , 41843.5   , 41846.152 , 10.534668 , 24.299622 , 5136.9067 , -4.125    , 1.0120001 , 1         , 1012.5059 , 413.0122  , 417.40683 , 417.07516 , 417.7385  , 412.43176 , 147.38852 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 59.46875  , 0         , 0         , 127.875   , 420.1431  , 72.08496  , 5.46875   , 0         , 6.25      , 4.6875    , 692.96826 , -3.5      , 19        , 1.1764706 
33.497,33497, 38.25     , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.98535156, 2         , 363.6     , 363.6625  , 41769.207 , 41880.65  , 10.629272 , 24.293518 , 5158.1333 , 3         , 1.024     , 1.0120001 , 1012.5888 , 417.40683 , 422.21603 , 421.71854 , 422.71356 , 416.66058 , 149.8683  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 66.25     , 0         , 0         , 127.875   , 448.66675 , 71.90552  , 6.25      , 0         , 7.03125   , 4.6875    , 693.96826 , 6.5       , 19        , 1.9607843 
